name,gridid,sector,product_type,deployment_type,product_ids,url,admin_url,has_main_product,logo_url
Block Logic,1399,Infrastructure,Staking Infra,Supported,22,https://explorer.thegrid.id/profiles/Block_Logic,https://data.thegrid.id/app/dashboard#profile=1399,Yes,https://img.thegrid.id/harvest/ee0fa2208776c519c48d57bd2a7d048f94bbd797618fb4ac052f838ec665eb5d.png
Civic,1400,Infrastructure,Decentralised Identity,Supported,22,https://explorer.thegrid.id/profiles/Civic,https://data.thegrid.id/app/dashboard#profile=1400,Yes,https://img.thegrid.id/upload/e6bbfe54cfe638c5c6c9a847571f512387b1c278fc333868aebfcdbda757b47d.svg
Compute Labs,1401,Infrastructure,Compute Network,Deployed,22,https://explorer.thegrid.id/profiles/Compute_Labs,https://data.thegrid.id/app/dashboard#profile=1401,Yes,https://img.thegrid.id/upload/956bb75ff70e10da806e39234ea6ddfbc562c56ed4de378b3531cbdeceb6e059.png
Cudis,1402,Healthcare,Internet of Things (IoT),Deployed,22,https://explorer.thegrid.id/profiles/Cudis,https://data.thegrid.id/app/dashboard#profile=1402,Yes,https://img.thegrid.id/upload/271f6b598885d8021827b998c7bfbacddac17c7112efa029622b9b6730d083f7.svg
LayerZero,1404,Infrastructure,Cross-chain Infrastructure,Supported,22,https://explorer.thegrid.id/profiles/layerzero,https://data.thegrid.id/app/dashboard#profile=1404,Yes,https://img.thegrid.id/upload/4fabfbb154ee895f04669758dca126a7be86255e328861b99e0767779e423afe.svg
The Tie,1406,Data & Analytics,Digital Assets Terminal,Supported,22,https://explorer.thegrid.id/profiles/The_Tie,https://data.thegrid.id/app/dashboard#profile=1406,Yes,https://img.thegrid.id/upload/0eb97e5cb1c8aecf9a2eb6f4d1d41ff06aada5dc61ff5ca8642cec0ba9c9240f.svg
Anagram,1409,Venture Capital,Developer Tooling,Deployed,22,https://explorer.thegrid.id/profiles/anagram,https://data.thegrid.id/app/dashboard#profile=1409,Yes,https://img.thegrid.id/upload/dfa466d693a23a10b4a37908dd1cfcb2e7964294fb75daaba82ad94974c178a1.svg
Magna,1412,Finance,FinOps Tooling,Supported,22,https://explorer.thegrid.id/profiles/Magna,https://data.thegrid.id/app/dashboard#profile=1412,Yes,https://img.thegrid.id/upload/f2f4aca65077480b582ef924c15611107871be587a6089ded8cb97de021e6ca1.svg
Lavarage,1417,Finance,Decentralised Exchange,Deployed,22,https://explorer.thegrid.id/profiles/Lavarage,https://data.thegrid.id/app/dashboard#profile=1417,Yes,https://img.thegrid.id/upload/6816013b2d24fce5728cb90580a83dbcd9b22745b2b44d9b5c9ba9f03da330c8.svg
Matrica,1419,Asset Management,Social Platform,Supported,22,https://explorer.thegrid.id/profiles/Matrica,https://data.thegrid.id/app/dashboard#profile=1419,Yes,https://img.thegrid.id/upload/d2cdb3fce4a2f044a6d90cf0127f6f418f6e79b40a768bee343e7f5cb2cd7d8b.svg
Crypto.com,1421,Finance,Centralised Exchange,Supported,22,https://explorer.thegrid.id/profiles/Crypto,https://data.thegrid.id/app/dashboard#profile=1421,Yes,https://img.thegrid.id/upload/92840a478da0a66a2db7a7c35d62fc59228b993607e296829c92d549c86e708c.svg
Echoes of Eldoria,1422,Gaming,Game,Deployed,22,https://explorer.thegrid.id/profiles/Echoes_of_Eldoria,https://data.thegrid.id/app/dashboard#profile=1422,Yes,https://img.thegrid.id/upload/a7a92ab88f70804212a9aacd66ee27591461fe052dc5955341b7f8c03a1c9727.png
RateX,1423,Finance,Decentralised Exchange,Deployed,22,https://explorer.thegrid.id/profiles/RateX,https://data.thegrid.id/app/dashboard#profile=1423,Yes,https://img.thegrid.id/upload/4068e49b4284e5dab9737719efdfbe91a57fdd1ab90a233c37d2d5fd91346f03.svg
Buddy Link,1424,Social,Social Platform,Supported,22,https://explorer.thegrid.id/profiles/Buddy_Link,https://data.thegrid.id/app/dashboard#profile=1424,Yes,https://img.thegrid.id/upload/b75bb78058a1eb68e287faf207d15d458afaf3f58db4ccb843e4e24ef1072238.svg
Gem,1432,Asset Management,Wallet,Supported,22,https://explorer.thegrid.id/profiles/Gem,https://data.thegrid.id/app/dashboard#profile=1432,Yes,https://img.thegrid.id/upload/c0bbee90bf8414dca004d52c1440f626c99a7dc1fca69b70940fb5beb82707c8.svg
Banx,1434,Finance,Decentralised Borrowing & Lending,Deployed,22,https://explorer.thegrid.id/profiles/Banx,https://data.thegrid.id/app/dashboard#profile=1434,Yes,https://img.thegrid.id/upload/f63d1a379699ea0601ac19731f74d32b255bf00b10e3fca1ba8717b2d42136c6.svg
CryptoRefills,1436,Payments,Payments Infrastructure,Supported,22,https://explorer.thegrid.id/profiles/CryptoRefills,https://data.thegrid.id/app/dashboard#profile=1436,Yes,https://img.thegrid.id/upload/84250a9ea34805adaac38c74725522c013f23593c39128b2e3e3c391b1a6212a.svg
Flip.gg,1437,Gaming,Gambling/Casino,Deployed,22,https://explorer.thegrid.id/profiles/Flip.gg,https://data.thegrid.id/app/dashboard#profile=1437,Yes,https://img.thegrid.id/upload/cb6f5d08eb1943b43e034951435457a56b8dfcee81fa59abf50733aca608c5bb.svg
Coinhall,1438,Finance,DEX Aggregator ,Supported,22,https://explorer.thegrid.id/profiles/Coinhall,https://data.thegrid.id/app/dashboard#profile=1438,Yes,https://img.thegrid.id/upload/dbe1cbaea1dee21f64afd5c0884a4f954a8e43a5382046125e56583efa28459c.svg
Purebet,1441,Gaming,Gambling/Casino,Deployed,22,https://explorer.thegrid.id/profiles/Purebet,https://data.thegrid.id/app/dashboard#profile=1441,Yes,https://img.thegrid.id/upload/e73a960d2c3488142c35f5a2079de79faacd4d970ead30664f94f95093c7d27e.png
Polyquest,1442,Finance,Prediction Markets,Deployed,22,https://explorer.thegrid.id/profiles/Polyquest,https://data.thegrid.id/app/dashboard#profile=1442,Yes,https://img.thegrid.id/upload/6328122c5d93f3445418caf28747554a9b9dc4ca0ae3994c20f5957635a69635.png
JogoJogo,1443,Finance,Prediction Markets,Supported,22,https://explorer.thegrid.id/profiles/JogoJogo,https://data.thegrid.id/app/dashboard#profile=1443,Yes,https://img.thegrid.id/upload/a473c02e9c95c9f8e1251db9652bf4d935020b5cc6a0401c84e9c739f6116629.png
YutiBot,1444,Data & Analytics,Trading Bot,Supported,22,https://explorer.thegrid.id/profiles/YutiBot,https://data.thegrid.id/app/dashboard#profile=1444,Yes,https://img.thegrid.id/upload/d1bdfbd465f59382611d3f93091c46fb7c885859fc97326a46223ac04fb0fe71.svg
blnk.fun,1445,Finance,Launch Pad,Deployed,22,https://explorer.thegrid.id/profiles/blnkdotfun,https://data.thegrid.id/app/dashboard#profile=1445,Yes,https://img.thegrid.id/upload/b640afacfd4e541e26df6082551cb70d85777b2a26023d1c052a333f484650eb.svg
Meme Royale,1446,Meme,Launch Pad,Deployed,22,https://explorer.thegrid.id/profiles/Meme_Royale,https://data.thegrid.id/app/dashboard#profile=1446,Yes,https://img.thegrid.id/upload/b7c14dd82a9c4b1f5aad9f0f991d0c2e37de905f4737aad3563fa928bce43340.svg
.blink,1447,Social,Decentralised Identity,Deployed,22,https://explorer.thegrid.id/profiles/dotblink,https://data.thegrid.id/app/dashboard#profile=1447,Yes,https://img.thegrid.id/upload/d4ebdfde9fd0e259a9a230b50c08280320361e3d56b0df2453d1e052661730aa.svg
AllDomains,1448,Infrastructure,Decentralised Identity,Deployed,22,https://explorer.thegrid.id/profiles/AllDomains,https://data.thegrid.id/app/dashboard#profile=1448,Yes,https://img.thegrid.id/upload/2d7b26e1abf142fd9145a161d6720444bdbe524e6e097f92f62a587018446c30.svg
Blurt,1449,Developer Tooling,Payments Infrastructure,Deployed,22,https://explorer.thegrid.id/profiles/Blurt,https://data.thegrid.id/app/dashboard#profile=1449,Yes,https://img.thegrid.id/upload/fa0efd898b1fb800f25965a00f07fc74ad1cef87ed42b7cab809fb1f878ab78f.svg
CandyBlinks,1453,NFTs,NFT Issuance Platform,Deployed,22,https://explorer.thegrid.id/profiles/CandyBlinks,https://data.thegrid.id/app/dashboard#profile=1453,Yes,https://img.thegrid.id/upload/d5d0d206880dfc9caade5772d09260e1735c01131b68dfb14d328a58cd513699.svg
Blinks.gg,1454,Developer Tooling,Launch Pad,Deployed,22,https://explorer.thegrid.id/profiles/blinks_gg,https://data.thegrid.id/app/dashboard#profile=1454,Yes,https://img.thegrid.id/upload/dcbc8860277e640fbff8a3db0e1653ea1af80f724dcc6f869dbd5e0a8540cb9f.png
CoinTool,1456,Developer Tooling,Developer Tooling,Supported,22,https://explorer.thegrid.id/profiles/CoinTool,https://data.thegrid.id/app/dashboard#profile=1456,Yes,https://img.thegrid.id/upload/d0edd68bc193c8235a1ca8113895941ecb875e245066b608dc0a154f2b87acbf.svg
Don't Forget To Blink (DFTB),1458,Data & Analytics,Digital Assets Terminal,Supported,22,https://explorer.thegrid.id/profiles/Don_t_Forget_To_Blink_DFTB_,https://data.thegrid.id/app/dashboard#profile=1458,Yes,https://img.thegrid.id/upload/9033a0a309684fe3c032e344473589eb39b0700232b3f67605cb22a64a88284f.png
BlinkFans,1460,Data & Analytics,Digital Assets Terminal,Deployed,22,https://explorer.thegrid.id/profiles/BlinkFans,https://data.thegrid.id/app/dashboard#profile=1460,Yes,https://img.thegrid.id/upload/d0adeaae5606b47940133ffe21090c6ae5727aad9bfa108fb92d5155f84e9b08.png
ClickCrate,1461,Developer Tooling,RWA Tokenisation Platform,Supported,22,https://explorer.thegrid.id/profiles/ClickCrate,https://data.thegrid.id/app/dashboard#profile=1461,Yes,https://img.thegrid.id/upload/6ef3e7c946443708730c097ebab82762e52d7c3a95dea76aa3e21f75e1ac37e1.svg
Blinkify,1463,Developer Tooling,Developer Tooling,Deployed,22,https://explorer.thegrid.id/profiles/Blinkify,https://data.thegrid.id/app/dashboard#profile=1463,Yes,https://img.thegrid.id/upload/70f139652bbb7f008f827cf29914f4f2b5c67a8adb00ddf2addb15137e45408d.svg
Torque,1465,Media,Social Platform,Deployed,22,https://explorer.thegrid.id/profiles/Torque,https://data.thegrid.id/app/dashboard#profile=1465,Yes,https://img.thegrid.id/upload/e90987cd7b2849fd6b52f77bd3be9c6f5926180a75eb8560bd4f50d13e2f667c.svg
Yona Network,1468,Infrastructure,Bridge,Supported,22,https://explorer.thegrid.id/profiles/Yona_Network,https://data.thegrid.id/app/dashboard#profile=1468,Yes,https://img.thegrid.id/upload/45ea5c09e8cf27fd4b050299220a333ba1a5e6dd401691fbfce88e90f114fe0d.svg
Soon,1469,Infrastructure,L2,Deployed,22,https://explorer.thegrid.id/profiles/Soon,https://data.thegrid.id/app/dashboard#profile=1469,Yes,https://img.thegrid.id/upload/eb1bd624c1bed13e948c23830434eea4678012712b6a11fb5ce92390f5bc7e9e.svg
Texture,1470,Finance,Decentralised Borrowing & Lending,Deployed,22,https://explorer.thegrid.id/profiles/Texture,https://data.thegrid.id/app/dashboard#profile=1470,Yes,https://img.thegrid.id/upload/4cf38a6ba7affa970f2f11d609456e30c62bc0fd4c7d393a9c9b65c6b2a1b5ba.svg
Grape,1478,Social,DAO Management Platform,Deployed,22,https://explorer.thegrid.id/profiles/Grape,https://data.thegrid.id/app/dashboard#profile=1478,Yes,https://img.thegrid.id/upload/2d9f89e2dbc8b9d1d9aa2c151639cca8e4325d7fae72ed7f50743185eb7c311f.svg
Fleek,1513,Infrastructure,Developer Tooling,Supported,22,https://explorer.thegrid.id/profiles/Fleek,https://data.thegrid.id/app/dashboard#profile=1513,Yes,https://img.thegrid.id/upload/c1fa21360632e6f2aa1f41cc7b4a06a4d8036bcf5c7fe29ca68818b8c15ecba6.png
Heavy Duty Builders,1518,Community & Events,Venture Services,Supported,22,https://explorer.thegrid.id/profiles/Heavy_Duty_Builders,https://data.thegrid.id/app/dashboard#profile=1518,Yes,https://img.thegrid.id/upload/68bfbafb93e400d17c153bd7cb8125e50ad40a21b51bd2152fe18420b601a5c2.svg
McSwap OTC,1519,Finance,Decentralised Exchange,Deployed,22,https://explorer.thegrid.id/profiles/McSwap_OTC,https://data.thegrid.id/app/dashboard#profile=1519,Yes,https://img.thegrid.id/upload/778c6dd5d5c585dbc856ec29fc171ffd104b79d24ea0dfa760c9fff8e7baeae0.png
CIDO Ai,1528,Data & Analytics,OnChain Data API,Supported,22,https://explorer.thegrid.id/profiles/CIDO_Ai,https://data.thegrid.id/app/dashboard#profile=1528,Yes,https://img.thegrid.id/harvest/696090caef6e6f341f25dc9dda819a7c9fa35cb4fe3d92413b62009d18b119bc.svg
Securitize,1641,Finance,Centralised Exchange,Supported,22,https://explorer.thegrid.id/profiles/Securitize,https://data.thegrid.id/app/dashboard#profile=1641,Yes,https://img.thegrid.id/upload/62f7c674383be63eff38c81299453c714826464e6bd75a72f13e3f22e63c37bc.svg
Doodle Devils,1672,NFTs,ASSETS,Deployed,22,https://explorer.thegrid.id/profiles/Doodle_Devils,https://data.thegrid.id/app/dashboard#profile=1672,No,https://img.thegrid.id/harvest/6ca654b1838b30ed8adf95d3eecf9d68fea71a8649a298288806f48a3ea8e85a.png
Moongate,1675,Blockchain Platforms,Cross-chain Infrastructure,Supported,22,https://explorer.thegrid.id/profiles/Moongate,https://data.thegrid.id/app/dashboard#profile=1675,Yes,https://img.thegrid.id/upload/d7f1f3041a1b879215bfc5868cc5f8cf3f1c43ad722a596aa5ecdab543a73f2d.svg
Honeycomb Protocol,1676,Developer Tooling,Blockchain Gaming Infrastructure,Supported,22,https://explorer.thegrid.id/profiles/Honeycomb_Protocol,https://data.thegrid.id/app/dashboard#profile=1676,Yes,https://img.thegrid.id/upload/d12fc5ae4e753f4f9689e72d572dbd6def22421de0c49b2cd970b253082d9b8a.png
LivingIP,1680,Social,DAO Management Platform,Supported,22,https://explorer.thegrid.id/profiles/LivingIP,https://data.thegrid.id/app/dashboard#profile=1680,Yes,https://img.thegrid.id/upload/619327e64250a5fab07105e573525667c101e490b61ae2df156271ef46498f22.svg
Street Mint,1681,NFTs,NFT Issuance Platform,Deployed,22,https://explorer.thegrid.id/profiles/Street_Mint,https://data.thegrid.id/app/dashboard#profile=1681,Yes,https://img.thegrid.id/upload/067078542992cfa4d5bb4f3d69efe5926ebb0b6cbdd921c9d9fee228449dd652.svg
Vorld,1682,Metaverse,Game,Deployed,22,https://explorer.thegrid.id/profiles/Vorld,https://data.thegrid.id/app/dashboard#profile=1682,Yes,https://img.thegrid.id/upload/171fefb3552b078f3dc837158dad41af56f517bd9f939dd7b377a8848b2cbd45.svg
Certik,1744,Auditing,Risk Assessment,Supported,22,https://explorer.thegrid.id/profiles/Certik,https://data.thegrid.id/app/dashboard#profile=1744,Yes,https://img.thegrid.id/upload/58a616b7730ee4a179e343d304853065e9debfe7114d5bd7774a8a75a878fb10.svg
InfStones,1752,Infrastructure,Node Software,Supported,22,https://explorer.thegrid.id/profiles/InfStones,https://data.thegrid.id/app/dashboard#profile=1752,Yes,https://img.thegrid.id/upload/9ea41826c39341fde450cf2075fce80490a5430ccf12e3995ddc06d13b0d0bd0.svg
Fuse Wallet,1774,Asset Management,Wallet,Supported,22,https://explorer.thegrid.id/profiles/Fuse_Wallet,https://data.thegrid.id/app/dashboard#profile=1774,Yes,https://img.thegrid.id/upload/3204a606159ff567704822d7f589c13658b3aa2288043bfea4dddc9dd4dee7f0.png
Chainvest,1777,Finance,RWA Tokenisation Platform,Deployed,22,https://explorer.thegrid.id/profiles/Chainvest,https://data.thegrid.id/app/dashboard#profile=1777,Yes,https://img.thegrid.id/upload/95c6d57006823e75399d6735d848adbd90405d5517fcc17ad4569edf4a1bc4f5.svg
END Corp,1779,Science,DePin,Deployed,22,https://explorer.thegrid.id/profiles/END_Corp,https://data.thegrid.id/app/dashboard#profile=1779,Yes,https://img.thegrid.id/harvest/8fa98b965a36476d6f5be7a428ccea9a5f82d9867da460fb00d004bbd817cdbc.png
Bizzed,1806,Finance,Venture Services,Supported,22,https://explorer.thegrid.id/profiles/Bizzed,https://data.thegrid.id/app/dashboard#profile=1806,Yes,https://img.thegrid.id/upload/09bcff8d5d8d0b7e7c55276e41252d7c427afe42f5f39a7580d0bcafd221677e.png
Starpower,1824,Infrastructure,Node Software,Deployed,22,https://explorer.thegrid.id/profiles/Starpower,https://data.thegrid.id/app/dashboard#profile=1824,Yes,https://img.thegrid.id/upload/b816047776ee07c7584322ac84289848f903352c455307f2bb041053da230fd2.png
Capsule,1825,Infrastructure,Developer Tooling,Supported,22,https://explorer.thegrid.id/profiles/Capsule,https://data.thegrid.id/app/dashboard#profile=1825,Yes,https://img.thegrid.id/upload/d045deea885a83503b4c43845990885dc34a48009a041094550fd20c506cbcaf.svg
6th Man Ventures (6MV),1836,Venture Capital,Venture Services,Supported,22,https://explorer.thegrid.id/profiles/6th_Man_Ventures_6MV_,https://data.thegrid.id/app/dashboard#profile=1836,Yes,https://img.thegrid.id/upload/aa38ca8e0b6f4a8e40b16acb01981eb8cc462bf694431a95b8b2e8a0506a58e2.svg
Framework Ventures,1846,Venture Capital,Venture Services,Supported,22,https://explorer.thegrid.id/profiles/Framework_Ventures,https://data.thegrid.id/app/dashboard#profile=1846,Yes,https://img.thegrid.id/upload/c3af4f9aa332809e8f4bf49d40f1ed5b7af8d5d6a923f76518b05b00e0ece6e1.svg
Electric Capital,1849,Venture Capital,Venture Services,Supported,22,https://explorer.thegrid.id/profiles/Electric_Capital,https://data.thegrid.id/app/dashboard#profile=1849,Yes,https://img.thegrid.id/harvest/6558982e9a795abc73806371a04288b0eb14d326b7f8bbbecba61a11caecd1c1.svg
The Graph,1851,Data & Analytics,OnChain Data API,Supported,22,https://explorer.thegrid.id/profiles/The_Graph,https://data.thegrid.id/app/dashboard#profile=1851,Yes,https://img.thegrid.id/upload/82b09581fe5ff521e42dc5009ab5d2ff4c25b91f68ee128c45ee1380037a729b.svg
Google,1852,Data & Analytics,Developer Tooling,Supported,22,https://explorer.thegrid.id/profiles/Google,https://data.thegrid.id/app/dashboard#profile=1852,Yes,https://img.thegrid.id/upload/ed16e88b25bc4ca874ce4e7e890c79c7dc706d1dc0301048355f9feaa91a06be.svg
Hyperlane,1853,Infrastructure,Bridge,Supported,22,https://explorer.thegrid.id/profiles/Hyperlane,https://data.thegrid.id/app/dashboard#profile=1853,Yes,https://img.thegrid.id/upload/0e25312e1d80bb11d578072b20b6577015379fca259fd9755ba186c2abcc95d9.svg
Lightspeed,1854,Venture Capital,Venture Services,Supported,22,https://explorer.thegrid.id/profiles/Lightspeed,https://data.thegrid.id/app/dashboard#profile=1854,Yes,https://img.thegrid.id/harvest/fd664195fa60ce0d84e6d4941790ed2d43c68ef8bb391d16d158cfd560f2ff45.svg
Taxbit,1855,Service Provider,Service Provider,Supported,22,https://explorer.thegrid.id/profiles/Taxbit,https://data.thegrid.id/app/dashboard#profile=1855,No,https://img.thegrid.id/upload/2fc3da593f8be314ee399b055ae157d408088fb3a499173e0903270b85954ef5.svg
CoinDCX,1856,Finance,Centralised Exchange,Supported,22,https://explorer.thegrid.id/profiles/CoinDCX,https://data.thegrid.id/app/dashboard#profile=1856,Yes,https://img.thegrid.id/upload/db8c5d575c86e393ffe0882aa5f66586c32076bcc6a5676ed71bdad9d7fd4b5a.svg
Flipside,1857,Data & Analytics,Data,Supported,22,https://explorer.thegrid.id/profiles/Flipside,https://data.thegrid.id/app/dashboard#profile=1857,Yes,https://img.thegrid.id/upload/9728e480a8efa19e62a0bcef484c7bdd8582e221a2984bd393e5e2cd33ab3341.svg
Cyberscope,1861,Security,Risk Assessment,Supported,22,https://explorer.thegrid.id/profiles/Cyberscope,https://data.thegrid.id/app/dashboard#profile=1861,No,https://img.thegrid.id/upload/dba3141ba2e413e25ec63661ebe725f1089c277e980e7f4d3e071d43ce1d5f67.png
RareSkills,1867,Service Provider,Service Provider,Supported,22,https://explorer.thegrid.id/profiles/RareSkills,https://data.thegrid.id/app/dashboard#profile=1867,Yes,https://img.thegrid.id/upload/5d31f41712b356e5bb1d0f6bd5f35ea8b9c6d008773c4763b194f41dee5ed1de.svg
Token Terminal,1868,Data & Analytics,Developer Tooling,Supported,22,https://explorer.thegrid.id/profiles/Token_Terminal,https://data.thegrid.id/app/dashboard#profile=1868,Yes,https://img.thegrid.id/upload/c5c35926bd9536799336e8b87e87bf225e1b6f313577af21b02eb0f8a2300a36.svg
Blocksmith Labs,2039,Developer Tooling,Explorer,Deployed,22,https://explorer.thegrid.id/profiles/Blocksmith_Labs,https://data.thegrid.id/app/dashboard#profile=2039,Yes,https://img.thegrid.id/upload/7a740f091fafa3733a5065bc2c5bf39b174656f05c34aa71fdc6c2f6536ea1cb.svg
Pulse,2040,Healthcare,Internet of Things (IoT),Supported,22,https://explorer.thegrid.id/profiles/Pulse,https://data.thegrid.id/app/dashboard#profile=2040,Yes,https://img.thegrid.id/upload/358770817a0f78713285f78d4efd94c876386dddc326a7897a80794eec877e40.svg
Brale,2041,Finance,Stablecoin Issuance,Supported,22,https://explorer.thegrid.id/profiles/Brale,https://data.thegrid.id/app/dashboard#profile=2041,Yes,https://img.thegrid.id/upload/cd476d0506b04c085f28fa3dc72bb9a5a3b16372b44116964c86f9ae2438f7d8.svg
Frictionless Capital,2157,Venture Capital,Venture Services,Supported,22,https://explorer.thegrid.id/profiles/Frictionless_Capital,https://data.thegrid.id/app/dashboard#profile=2157,Yes,https://img.thegrid.id/upload/84e5fb2d62943d1ade73ac28a509a74ea3164bd4f0c2414ae870f4ba08db5569.svg
Banana Gun,2177,Finance,Trading Bot,Supported,22,https://explorer.thegrid.id/profiles/Banana_Gun,https://data.thegrid.id/app/dashboard#profile=2177,Yes,https://img.thegrid.id/upload/7f39bc163b6a4561a28ccdde329a2b0b05bfac469198bad37188e9aac28f6270.png
Sollinked,2439,Social,Social Platform,Deployed,22,https://explorer.thegrid.id/profiles/Sollinked,https://data.thegrid.id/app/dashboard#profile=2439,Yes,https://img.thegrid.id/upload/f582933a91bf1649d0fe08455d1474a6da0cfa510d63d959072cd5a06075c393.png
Werate,2442,Social,Social Platform,Deployed,22,https://explorer.thegrid.id/profiles/Werate,https://data.thegrid.id/app/dashboard#profile=2442,Yes,https://img.thegrid.id/upload/af4f90e52284c48dc55f168fadb9ba9b273c1d2ed4806b1ae8d20c866efc81e3.svg
Hadeswap,2444,NFTs,Market Maker,Deployed,22,https://explorer.thegrid.id/profiles/Hadeswap,https://data.thegrid.id/app/dashboard#profile=2444,Yes,https://img.thegrid.id/upload/a4a286178c1694ebb31e5eae2d79ebe4da0af396847d5046556ca59dba46d64c.svg
Solstis,2445,Data & Analytics,Explorer,Deployed,22,https://explorer.thegrid.id/profiles/Solstis,https://data.thegrid.id/app/dashboard#profile=2445,Yes,https://img.thegrid.id/upload/e1f68c064a49650678d301bab7bb7aed4bebd7fcd52c0dc606d82e1135056ee5.png
Cryptoslam,2446,Data & Analytics,Data,Supported,22,https://explorer.thegrid.id/profiles/Cryptoslam,https://data.thegrid.id/app/dashboard#profile=2446,Yes,https://img.thegrid.id/harvest/8df32aa35d3ca5851a864335b8b7c59d4ba20d33e5468e5fc0f4b98fbe91be19.png
Airdropped,2447,NFTs,Explorer,Supported,22,https://explorer.thegrid.id/profiles/Airdropped,https://data.thegrid.id/app/dashboard#profile=2447,Yes,https://img.thegrid.id/upload/d848daa96a19115a08aebcb20f6f3e6eedc729ee321b1136c990265fffa736fa.png
Solchat,2448,Social,Messaging Protocol,Deployed,22,https://explorer.thegrid.id/profiles/Solchat,https://data.thegrid.id/app/dashboard#profile=2448,Yes,https://img.thegrid.id/upload/983de3238a81eff50a8ccfb8ae07f1672199971193ea5f674232d14d6c7f7d6b.png
Onramper,2500,Payments,Payments Infrastructure,Supported,22,https://explorer.thegrid.id/profiles/Onramper,https://data.thegrid.id/app/dashboard#profile=2500,Yes,https://img.thegrid.id/upload/f52d7bd3bad2cd16aa919ee0cd7a8057de415f037229cf69c538ba61ca52ffeb.png
Meegos,2645,NFTs,ASSETS,Deployed,22,https://explorer.thegrid.id/profiles/Meegos,https://data.thegrid.id/app/dashboard#profile=2645,No,https://img.thegrid.id/harvest/0b20d0f5646ad27d0e6c04a24005bf6e70442fa96c168aeb957057cd373ea4af.svg
Smyths,2646,NFTs,Staking Infra,Deployed,22,https://explorer.thegrid.id/profiles/Smyths,https://data.thegrid.id/app/dashboard#profile=2646,Yes,https://img.thegrid.id/upload/8f525efd72a8ce66ca9b69f930c22cd7d075799a7d32a8e73234c3e9b9d91171.svg
Zelo Finance,2647,Finance,Yield Aggregator,Deployed,22,https://explorer.thegrid.id/profiles/Zelo_Finance,https://data.thegrid.id/app/dashboard#profile=2647,Yes,https://img.thegrid.id/upload/8279951a939b3f9cc0d1c12f691be87c93d970137a927ab7db103f4e30073b82.svg
DeGods,2648,NFTs,ASSETS,Deployed,22 - 22,https://explorer.thegrid.id/profiles/DeGods,https://data.thegrid.id/app/dashboard#profile=2648,No,https://img.thegrid.id/upload/7323f73a62dc6224ff13bae0a196ee0ea8576a31f147d9827a9f3013faece6d5.svg
BONKbot,2749,Finance,Trading Bot,Supported,22,https://explorer.thegrid.id/profiles/BONKbot,https://data.thegrid.id/app/dashboard#profile=2749,Yes,https://img.thegrid.id/upload/494431de152227087f2914fe7aa3bcc2affed24084c9f1c7aea95e26364faaba.svg
Aleph.im,2750,Infrastructure,Compute Network,Supported,22,https://explorer.thegrid.id/profiles/Alephim,https://data.thegrid.id/app/dashboard#profile=2750,Yes,https://img.thegrid.id/upload/9e3336c254817fde7d48a4f249d2b943a03593e8dff8e81969afd4f698e69e5b.svg
Dandies,2969,NFTs,NFT Issuance Platform,Deployed,22,https://explorer.thegrid.id/profiles/Dandies,https://data.thegrid.id/app/dashboard#profile=2969,Yes,https://img.thegrid.id/harvest/6662d35801bae607192747b8a9a3c456a96277a87b328d5cb56b2995dad7c946.svg
Dust Protocol,3108,Payments,ASSETS,Deployed,22,https://explorer.thegrid.id/profiles/Dust_Protocol,https://data.thegrid.id/app/dashboard#profile=3108,No,https://img.thegrid.id/upload/5982f39bd0863a6f69c624e2b3167ce6f5ec6f6fde60ccfeba2d5605ad673d70.png
Crowny,3128,Community & Events,Social Platform,Deployed,22,https://explorer.thegrid.id/profiles/,https://data.thegrid.id/app/dashboard#profile=3128,Yes,https://img.thegrid.id/upload/0de9ad9f6cb34d0a0aaebbfbfb9b1ca63c80a84efa12b5c5d0b12e4540e3c2b3.svg
Synesis One,3145,Data & Analytics,Data,Deployed,22,https://explorer.thegrid.id/profiles/Synesis_One,https://data.thegrid.id/app/dashboard#profile=3145,Yes,https://img.thegrid.id/upload/fb887e24e3b7eef5c5c1a90fee936f032c6283821a211350adfb529c9e3a6188.svg
Sec3,3146,Security,Risk Assessment,Supported,22,https://explorer.thegrid.id/profiles/Sec3,https://data.thegrid.id/app/dashboard#profile=3146,Yes,https://img.thegrid.id/upload/e2f34c82968f3f3ecde6bb91829bd19f707778ec6978b1051a3d63935d6494af.png
Align,3149,Community & Events,Social Platform,Deployed,22,https://explorer.thegrid.id/profiles/,https://data.thegrid.id/app/dashboard#profile=3149,Yes,https://img.thegrid.id/upload/2d88a2f0a01cd3adfd5f88e38d75ce3d8d61f3e304399b3810b78974a247f5f3.svg
DAOs.fun,3162,Finance,DAO Management Platform,Deployed,22,https://explorer.thegrid.id/profiles/DAOsdotfun,https://data.thegrid.id/app/dashboard#profile=3162,Yes,https://img.thegrid.id/upload/72da31eec8771678ca8cdf7dbefcab5dc0fd1e5b8a2f514332396afc6f5a918b.png
Serenity Shield,3164,Security,Service Provider,Deployed,22,https://explorer.thegrid.id/profiles/Serenity_Shield,https://data.thegrid.id/app/dashboard#profile=3164,Yes,https://img.thegrid.id/upload/b6cd8360a6f39ee13d142f782ea9720deacbeb70d20958dc804d2fbd1be37b17.svg
